,4034,15757,27010
622.707,0.508927446,0.82778184,0.533870752
622.907,0.483099562,0.834459245,0.591715774
623.106,0.453717989,0.812077755,0.549581307
623.306,0.446503607,0.830416166,0.486547927
623.506,0.45083285,0.816690343,0.559124934
623.705,0.507858408,0.831038519,0.536811569
623.905,0.500910668,0.817846377,0.531237154
624.104,0.480324103,0.815927117,0.527910975
624.304,0.503635133,0.81795114,0.522156471
624.503,0.512291408,0.792423233,0.556878423
624.703,0.480781305,0.810526502,0.500229511
624.902,0.5285117,0.783512552,0.490677953
625.102,0.437809025,0.789135897,0.542437799
625.301,0.474677219,0.782459774,0.529664022
625.501,0.477158068,0.77179289,0.547497161
625.7,0.48780798,0.784892433,0.547915783
625.899,0.476028431,0.784782027,0.554001807
626.099,0.460540075,0.779970005,0.519305276
626.298,0.439551402,0.790607275,0.510614616
626.498,0.444621961,0.778945455,0.492790724
626.697,0.410172084,0.775196846,0.517578891
626.896,0.459849479,0.770311644,0.525261333
627.096,0.467137309,0.787583705,0.503759709
627.295,0.456026046,0.750571921,0.520478493
627.494,0.464371724,0.77045671,0.501902598
627.694,0.436477076,0.755917808,0.487524386
627.893,0.455717899,0.748473816,0.527643497
628.092,0.443778395,0.74037779,0.486938354
